Type, YearCreated, YearReported,  Market, FromPool, To_Gas/Pool, AmountEmitted, AmountRetained
5, 5, 10, 300, 200, 200, 0, 8.251627125000002
5, 5, 11, 300, 200, 1002, 2.4168456290896447, 0
5, 5, 11, 300, 200, 200, 0, 5.834781495910358
5, 5, 12, 300, 200, 1002, 1.7089679334103565, 0
5, 5, 12, 300, 200, 200, 0, 4.125813562500001
5, 5, 13, 300, 200, 1002, 1.2084228145448224, 0
5, 5, 13, 300, 200, 200, 0, 2.917390747955179
5, 5, 14, 300, 200, 1002, 0.8544839667051782, 0
5, 5, 14, 300, 200, 200, 0, 2.0629067812500006
5, 5, 15, 300, 200, 1002, 0.6042114072724112, 0
5, 5, 15, 300, 200, 200, 0, 1.4586953739775894
5, 5, 16, 300, 200, 1002, 0.4272419833525891, 0
5, 5, 16, 300, 200, 200, 0, 1.0314533906250003
5, 5, 17, 300, 200, 1002, 0.3021057036362056, 0
5, 5, 17, 300, 200, 200, 0, 0.7293476869887947
5, 5, 18, 300, 200, 1002, 0.21362099167629456, 0
5, 5, 18, 300, 200, 200, 0, 0.5157266953125001
5, 5, 19, 300, 200, 1002, 0.1510528518181028, 0
5, 5, 19, 300, 200, 200, 0, 0.36467384349439735
5, 6, 6, 300, 204, 1002, 0.014445884688347843, 0
5, 6, 6, 300, 204, 204, 0, 0.7222361153116522
5, 6, 7, 300, 204, 1002, 0.014162609700728912, 0
5, 6, 7, 300, 204, 204, 0, 0.7080735056109233
5, 6, 8, 300, 204, 1002, 0.013884889562836622, 0
5, 6, 8, 300, 204, 204, 0, 0.6941886160480867
5, 6, 9, 300, 204, 1002, 0.013612615347455614, 0
5, 6, 9, 300, 204, 204, 0, 0.6805760007006311
5, 6, 10, 300, 204, 1002, 0.013345680263367687, 0
5, 6, 10, 300, 204, 204, 0, 0.6672303204372634
5, 6, 11, 300, 204, 1002, 0.013083979613464303, 0
5, 6, 11, 300, 204, 204, 0, 0.6541463408237991
5, 6, 12, 300, 204, 1002, 0.012827410753683766, 0
5, 6, 12, 300, 204, 204, 0, 0.6413189300701153
5, 6, 13, 300, 204, 1002, 0.012575873052751985, 0
5, 6, 13, 300, 204, 204, 0, 0.6287430570173633
5, 6, 14, 300, 204, 1002, 0.01232926785271271, 0
5, 6, 14, 300, 204, 204, 0, 0.6164137891646506
5, 6, 15, 300, 204, 1002, 0.012087498430231824, 0
5, 6, 15, 300, 204, 204, 0, 0.6043262907344188
5, 6, 16, 300, 204, 1002, 0.011850469958661014, 0
5, 6, 16, 300, 204, 204, 0, 0.5924758207757578
5, 6, 17, 300, 204, 1002, 0.01161808947084475, 0
5, 6, 17, 300, 204, 204, 0, 0.580857731304913
5, 6, 18, 300, 204, 1002, 0.011390265822656231, 0
5, 6, 18, 300, 204, 204, 0, 0.5694674654822568
5, 6, 19, 300, 204, 1002, 0.011166909657250201, 0
5, 6, 19, 300, 204, 204, 0, 0.5583005558250066
5, 6, 6, 300, 209, 1002, 0.00011607974823484805, 0
5, 6, 6, 300, 209, 209, 0, 0.004128920251765152
5, 6, 7, 300, 209, 1002, 0.00011290554141499699, 0
5, 6, 7, 300, 209, 209, 0, 0.004016014710350155
5, 6, 8, 300, 209, 1002, 0.0001098181334475601, 0
5, 6, 8, 300, 209, 209, 0, 0.0039061965769025945
5, 6, 9, 300, 209, 1002, 0.00010681515081335195, 0
5, 6, 9, 300, 209, 209, 0, 0.0037993814260892426
5, 6, 10, 300, 209, 1002, 0.00010389428489719589, 0
5, 6, 10, 300, 209, 209, 0, 0.0036954871411920467
5, 6, 11, 300, 209, 1002, 0.00010105329021311941, 0
5, 6, 11, 300, 209, 209, 0, 0.0035944338509789273
5, 6, 12, 300, 209, 1002, 9.828998267807964E-05, 0
5, 6, 12, 300, 209, 209, 0, 0.0034961438683008476
5, 6, 13, 300, 209, 1002, 9.560223793290187E-05, 0
5, 6, 13, 300, 209, 209, 0, 0.0034005416303679458
5, 6, 14, 300, 209, 1002, 9.298798970912379E-05, 0
5, 6, 14, 300, 209, 209, 0, 0.003307553640658822
5, 6, 15, 300, 209, 1002, 9.044522824050265E-05, 0
5, 6, 15, 300, 209, 209, 0, 0.0032171084124183193
5, 6, 16, 300, 209, 1002, 8.797199871795735E-05, 0
5, 6, 16, 300, 209, 209, 0, 0.003129136413700362
5, 6, 17, 300, 209, 1002, 8.556639978676882E-05, 0
5, 6, 17, 300, 209, 209, 0, 0.003043570013913593
5, 6, 18, 300, 209, 1002, 8.322658208485822E-05, 0
5, 6, 18, 300, 209, 209, 0, 0.002960343431828735
5, 6, 19, 300, 209, 1002, 8.095074682105182E-05, 0
5, 6, 19, 300, 209, 209, 0, 0.002879392685007683
5, 6, 6, 300, 200, 1002, 1.1961226576469595, 0
5, 6, 6, 300, 200, 200, 0, 2.887695542353041
5, 6, 7, 300, 200, 1002, 0.8457864423530408, 0
5, 6, 7, 300, 200, 200, 0, 2.0419091000000003
5, 6, 8, 300, 200, 1002, 0.5980613288234797, 0
5, 6, 8, 300, 200, 200, 0, 1.4438477711765205
5, 6, 9, 300, 200, 1002, 0.4228932211765204, 0
5, 6, 9, 300, 200, 200, 0, 1.0209545500000001
5, 6, 10, 300, 200, 1002, 0.29903066441173987, 0
5, 6, 10, 300, 200, 200, 0, 0.7219238855882603
5, 6, 11, 300, 200, 1002, 0.2114466105882602, 0
5, 6, 11, 300, 200, 200, 0, 0.5104772750000001
5, 6, 12, 300, 200, 1002, 0.14951533220586993, 0
5, 6, 12, 300, 200, 200, 0, 0.36096194279413013
5, 6, 13, 300, 200, 1002, 0.1057233052941301, 0
5, 6, 13, 300, 200, 200, 0, 0.25523863750000003
5, 6, 14, 300, 200, 1002, 0.07475766610293497, 0
5, 6, 14, 300, 200, 200, 0, 0.18048097139706507
5, 6, 15, 300, 200, 1002, 0.05286165264706505, 0
5, 6, 15, 300, 200, 200, 0, 0.12761931875000002
5, 6, 16, 300, 200, 1002, 0.03737883305146748, 0
5, 6, 16, 300, 200, 200, 0, 0.09024048569853253
5, 6, 17, 300, 200, 1002, 0.026430826323532525, 0
5, 6, 17, 300, 200, 200, 0, 0.06380965937500001
5, 6, 18, 300, 200, 1002, 0.01868941652573374, 0
5, 6, 18, 300, 200, 200, 0, 0.045120242849266266
5, 6, 19, 300, 200, 1002, 0.013215413161766262, 0
5, 6, 19, 300, 200, 200, 0, 0.031904829687500004
5, 7, 7, 300, 204, 1002, 0.006833039036911404, 0
5, 7, 7, 300, 204, 204, 0, 0.3416244609630886
5, 7, 8, 300, 204, 1002, 0.006699047309139783, 0
5, 7, 8, 300, 204, 204, 0, 0.33492541365394884
5, 7, 9, 300, 204, 1002, 0.006567683077423059, 0
5, 7, 9, 300, 204, 204, 0, 0.3283577305765258
5, 7, 10, 300, 204, 1002, 0.006438894818165786, 0
5, 7, 10, 300, 204, 204, 0, 0.32191883575836
5, 7, 11, 300, 204, 1002, 0.006312632018119713, 0
5, 7, 11, 300, 204, 204, 0, 0.3156062037402403
5, 7, 12, 300, 204, 1002, 0.006188845154569689, 0
5, 7, 12, 300, 204, 204, 0, 0.3094173585856706
5, 7, 13, 300, 204, 1002, 0.0060674856759114215, 0
5, 7, 13, 300, 204, 204, 0, 0.3033498729097592
5, 7, 14, 300, 204, 1002, 0.005948505982607599, 0
5, 7, 14, 300, 204, 204, 0, 0.2974013669271516
5, 7, 15, 300, 204, 1002, 0.005831859408519047, 0
5, 7, 15, 300, 204, 204, 0, 0.29156950751863253
5, 7, 16, 300, 204, 1002, 0.005717500202600978, 0
5, 7, 16, 300, 204, 204, 0, 0.28585200731603155
5, 7, 17, 300, 204, 1002, 0.005605383510958795, 0
5, 7, 17, 300, 204, 204, 0, 0.28024662380507276
5, 7, 18, 300, 204, 1002, 0.005495465359255269, 0
5, 7, 18, 300, 204, 204, 0, 0.2747511584458175
5, 7, 19, 300, 204, 1002, 0.005387702635463121, 0
5, 7, 19, 300, 204, 204, 0, 0.26936345581035437
5, 7, 7, 300, 209, 1002, 0.00458525259922371, 0
5, 7, 7, 300, 209, 209, 0, 0.1630959974007763
5, 7, 8, 300, 209, 1002, 0.004459868625769969, 0
5, 7, 8, 300, 209, 209, 0, 0.15863612877500632
5, 7, 9, 300, 209, 1002, 0.00433791328366398, 0
5, 7, 9, 300, 209, 209, 0, 0.15429821549134234
5, 7, 10, 300, 209, 1002, 0.004219292816801251, 0
5, 7, 10, 300, 209, 209, 0, 0.1500789226745411
5, 7, 11, 300, 209, 1002, 0.00410391603284288, 0
5, 7, 11, 300, 209, 209, 0, 0.1459750066416982
5, 7, 12, 300, 209, 1002, 0.0039916942331092164, 0
5, 7, 12, 300, 209, 209, 0, 0.141983312408589
5, 7, 13, 300, 209, 1002, 0.0038825411443907387, 0
5, 7, 13, 300, 209, 209, 0, 0.13810077126419826
5, 7, 14, 300, 209, 1002, 0.003776372852623444, 0
5, 7, 14, 300, 209, 209, 0, 0.1343243984115748
5, 7, 15, 300, 209, 1002, 0.003673107738377618, 0
5, 7, 15, 300, 209, 209, 0, 0.1306512906731972
5, 7, 16, 300, 209, 1002, 0.0035726664141113584, 0
5, 7, 16, 300, 209, 209, 0, 0.12707862425908584
5, 7, 17, 300, 209, 1002, 0.0034749716631391064, 0
5, 7, 17, 300, 209, 209, 0, 0.12360365259594673
5, 7, 18, 300, 209, 1002, 0.003379948380269754, 0
5, 7, 18, 300, 209, 209, 0, 0.12022370421567698
5, 7, 19, 300, 209, 1002, 0.003287523514067525, 0
5, 7, 19, 300, 209, 209, 0, 0.11693618070160945
5, 7, 7, 300, 200, 1002, 0.09023622698805661, 0
5, 7, 7, 300, 200, 200, 0, 0.21784952301194338
5, 7, 8, 300, 200, 1002, 0.06380664801194338, 0
5, 7, 8, 300, 200, 200, 0, 0.154042875
5, 7, 9, 300, 200, 1002, 0.045118113494028306, 0
5, 7, 9, 300, 200, 200, 0, 0.10892476150597169
5, 7, 10, 300, 200, 1002, 0.03190332400597169, 0
5, 7, 10, 300, 200, 200, 0, 0.0770214375
5, 7, 11, 300, 200, 1002, 0.022559056747014153, 0
5, 7, 11, 300, 200, 200, 0, 0.054462380752985845
5, 7, 12, 300, 200, 1002, 0.015951662002985846, 0
5, 7, 12, 300, 200, 200, 0, 0.03851071875
5, 7, 13, 300, 200, 1002, 0.011279528373507076, 0
5, 7, 13, 300, 200, 200, 0, 0.027231190376492923
5, 7, 14, 300, 200, 1002, 0.007975831001492923, 0
5, 7, 14, 300, 200, 200, 0, 0.019255359375
5, 7, 15, 300, 200, 1002, 0.005639764186753538, 0
5, 7, 15, 300, 200, 200, 0, 0.013615595188246461
5, 7, 16, 300, 200, 1002, 0.0039879155007464615, 0
5, 7, 16, 300, 200, 200, 0, 0.0096276796875
5, 7, 17, 300, 200, 1002, 0.002819882093376769, 0
5, 7, 17, 300, 200, 200, 0, 0.006807797594123231
5, 7, 18, 300, 200, 1002, 0.0019939577503732308, 0
5, 7, 18, 300, 200, 200, 0, 0.00481383984375
5, 7, 19, 300, 200, 1002, 0.0014099410466883846, 0
5, 7, 19, 300, 200, 200, 0, 0.0034038987970616153
5, 8, 8, 300, 204, 1002, 0.0003777552901202026, 0
5, 8, 8, 300, 204, 204, 0, 0.0188862447098798
5, 8, 9, 300, 204, 1002, 0.00037034773928892525, 0
5, 8, 9, 300, 204, 204, 0, 0.018515896970590875
5, 8, 10, 300, 204, 1002, 0.00036308544601128256, 0
5, 8, 10, 300, 204, 204, 0, 0.018152811524579593
5, 8, 11, 300, 204, 1002, 0.0003559655618752544, 0
5, 8, 11, 300, 204, 204, 0, 0.01779684596270434
5, 8, 12, 300, 204, 1002, 0.0003489852943244359, 0
5, 8, 12, 300, 204, 204, 0, 0.017447860668379903
5, 8, 13, 300, 204, 1002, 0.000342141905562747, 0
5, 8, 13, 300, 204, 204, 0, 0.017105718762817156
5, 8, 14, 300, 204, 1002, 0.00033543271148061757, 0
5, 8, 14, 300, 204, 204, 0, 0.016770286051336538
5, 8, 15, 300, 204, 1002, 0.00032885508060223265, 0
5, 8, 15, 300, 204, 204, 0, 0.016441430970734305
5, 8, 16, 300, 204, 1002, 0.0003224064330534203, 0
5, 8, 16, 300, 204, 204, 0, 0.016119024537680885
5, 8, 17, 300, 204, 1002, 0.0003160842395497458, 0
5, 8, 17, 300, 204, 204, 0, 0.01580294029813114
5, 8, 18, 300, 204, 1002, 0.0003098860204045241, 0
5, 8, 18, 300, 204, 204, 0, 0.015493054277726615
5, 8, 19, 300, 204, 1002, 0.0003038093445562034, 0
5, 8, 19, 300, 204, 204, 0, 0.015189244933170412
5, 8, 8, 300, 200, 1002, 0.03159685181644516, 0
5, 8, 8, 300, 200, 200, 0, 0.07628154818355486
5, 8, 9, 300, 200, 1002, 0.02234234818355485, 0
5, 8, 9, 300, 200, 200, 0, 0.05393920000000001
5, 8, 10, 300, 200, 1002, 0.01579842590822258, 0
5, 8, 10, 300, 200, 200, 0, 0.03814077409177743
5, 8, 11, 300, 200, 1002, 0.011171174091777425, 0
5, 8, 11, 300, 200, 200, 0, 0.026969600000000003
5, 8, 12, 300, 200, 1002, 0.00789921295411129, 0
5, 8, 12, 300, 200, 200, 0, 0.019070387045888714
5, 8, 13, 300, 200, 1002, 0.0055855870458887125, 0
5, 8, 13, 300, 200, 200, 0, 0.013484800000000002
5, 8, 14, 300, 200, 1002, 0.003949606477055645, 0
5, 8, 14, 300, 200, 200, 0, 0.009535193522944357
5, 8, 15, 300, 200, 1002, 0.0027927935229443562, 0
5, 8, 15, 300, 200, 200, 0, 0.006742400000000001
5, 8, 16, 300, 200, 1002, 0.0019748032385278223, 0
5, 8, 16, 300, 200, 200, 0, 0.0047675967614721785
5, 8, 17, 300, 200, 1002, 0.0013963967614721781, 0
5, 8, 17, 300, 200, 200, 0, 0.0033712000000000004
5, 8, 18, 300, 200, 1002, 0.0009874016192639111, 0
5, 8, 18, 300, 200, 200, 0, 0.0023837983807360893
5, 8, 19, 300, 200, 1002, 0.0006981983807360891, 0
5, 8, 19, 300, 200, 200, 0, 0.0016856000000000002
5, 9, 9, 300, 204, 1002, 0.8913663955166626, 0
5, 9, 9, 300, 204, 204, 0, 44.56473360448333
5, 9, 10, 300, 204, 1002, 0.8738872441803949, 0
5, 9, 10, 300, 204, 204, 0, 43.690846360302935
5, 9, 11, 300, 204, 1002, 0.8567508483406101, 0
5, 9, 11, 300, 204, 204, 0, 42.834095511962325
5, 9, 12, 300, 204, 1002, 0.8399504867710661, 0
5, 9, 12, 300, 204, 204, 0, 41.99414502519126
5, 9, 13, 300, 204, 1002, 0.8234795700446966, 0
5, 9, 13, 300, 204, 204, 0, 41.17066545514656
5, 9, 14, 300, 204, 1002, 0.807331637949062, 0
5, 9, 14, 300, 204, 204, 0, 40.3633338171975
5, 9, 15, 300, 204, 1002, 0.7915003569525609, 0
5, 9, 15, 300, 204, 204, 0, 39.57183346024494
5, 9, 16, 300, 204, 1002, 0.7759795177202662, 0
5, 9, 16, 300, 204, 204, 0, 38.79585394252467
5, 9, 17, 300, 204, 1002, 0.7607630326785397, 0
5, 9, 17, 300, 204, 204, 0, 38.03509090984613
5, 9, 18, 300, 204, 1002, 0.745844933627346, 0
5, 9, 18, 300, 204, 204, 0, 37.28924597621879
5, 9, 19, 300, 204, 1002, 0.7312193693994047, 0
5, 9, 19, 300, 204, 204, 0, 36.55802660681938
5, 9, 9, 300, 209, 1002, 0.5330574137938662, 0
5, 9, 9, 300, 209, 209, 0, 18.960685086206134
5, 9, 10, 300, 209, 1002, 0.5184809307814007, 0
5, 9, 10, 300, 209, 209, 0, 18.442204155424733
5, 9, 11, 300, 209, 1002, 0.5043030424634551, 0
5, 9, 11, 300, 209, 209, 0, 17.937901112961278
5, 9, 12, 300, 209, 1002, 0.4905128492471462, 0
5, 9, 12, 300, 209, 209, 0, 17.44738826371413
5, 9, 13, 300, 209, 1002, 0.47709974958953794, 0
5, 9, 13, 300, 209, 209, 0, 16.970288514124594
5, 9, 14, 300, 209, 1002, 0.46405343184742165, 0
5, 9, 14, 300, 209, 209, 0, 16.506235082277172
5, 9, 15, 300, 209, 1002, 0.4513638663500501, 0
5, 9, 15, 300, 209, 209, 0, 16.054871215927122
5, 9, 16, 300, 209, 1002, 0.43902129768850706, 0
5, 9, 16, 300, 209, 209, 0, 15.615849918238615
5, 9, 17, 300, 209, 1002, 0.42701623721609216, 0
5, 9, 17, 300, 209, 209, 0, 15.188833681022523
5, 9, 18, 300, 209, 1002, 0.4153394557536121, 0
5, 9, 18, 300, 209, 209, 0, 14.77349422526891
5, 9, 19, 300, 209, 1002, 0.4039819764942738, 0
5, 9, 19, 300, 209, 209, 0, 14.369512248774637
5, 9, 9, 300, 200, 1002, 18.60325440680773, 0
5, 9, 9, 300, 200, 200, 0, 44.91222909319227
5, 9, 10, 300, 200, 1002, 13.154487343192272, 0
5, 9, 10, 300, 200, 200, 0, 31.75774175
5, 9, 11, 300, 200, 1002, 9.301627203403864, 0
5, 9, 11, 300, 200, 200, 0, 22.456114546596137
5, 9, 12, 300, 200, 1002, 6.577243671596136, 0
5, 9, 12, 300, 200, 200, 0, 15.878870875
5, 9, 13, 300, 200, 1002, 4.650813601701932, 0
5, 9, 13, 300, 200, 200, 0, 11.228057273298068
5, 9, 14, 300, 200, 1002, 3.288621835798068, 0
5, 9, 14, 300, 200, 200, 0, 7.9394354375
5, 9, 15, 300, 200, 1002, 2.325406800850966, 0
5, 9, 15, 300, 200, 200, 0, 5.614028636649034
5, 9, 16, 300, 200, 1002, 1.644310917899034, 0
5, 9, 16, 300, 200, 200, 0, 3.96971771875
5, 9, 17, 300, 200, 1002, 1.162703400425483, 0
5, 9, 17, 300, 200, 200, 0, 2.807014318324517
5, 9, 18, 300, 200, 1002, 0.822155458949517, 0
5, 9, 18, 300, 200, 200, 0, 1.984858859375
5, 9, 19, 300, 200, 1002, 0.5813517002127415, 0
5, 9, 19, 300, 200, 200, 0, 1.4035071591622585
5, 10, 10, 300, 204, 1002, 0.035320119626239155, 0
5, 10, 10, 300, 204, 204, 0, 1.7658638803737612
5, 10, 11, 300, 204, 1002, 0.03462751362351413, 0
5, 10, 11, 300, 204, 204, 0, 1.731236366750247
5, 10, 12, 300, 204, 1002, 0.033948489202054954, 0
5, 10, 12, 300, 204, 204, 0, 1.697287877548192
5, 10, 13, 300, 204, 1002, 0.03328278003533636, 0
5, 10, 13, 300, 204, 204, 0, 1.6640050975128557
5, 10, 14, 300, 204, 1002, 0.03263012501933482, 0
5, 10, 14, 300, 204, 204, 0, 1.631374972493521
5, 10, 15, 300, 204, 1002, 0.031990268170116964, 0
5, 10, 15, 300, 204, 204, 0, 1.599384704323404
5, 10, 16, 300, 204, 1002, 0.03136295852343762, 0
5, 10, 16, 300, 204, 204, 0, 1.5680217457999663
5, 10, 17, 300, 204, 1002, 0.030747950036308813, 0
5, 10, 17, 300, 204, 204, 0, 1.5372737957636575
5, 10, 18, 300, 204, 1002, 0.030145001490494705, 0
5, 10, 18, 300, 204, 204, 0, 1.5071287942731628
5, 10, 19, 300, 204, 1002, 0.02955387639790108, 0
5, 10, 19, 300, 204, 204, 0, 1.4775749178752617
5, 10, 10, 300, 209, 1002, 0.007423771601775653, 0
5, 10, 10, 300, 209, 209, 0, 0.2640612283982244
5, 10, 11, 300, 209, 1002, 0.007220768176925962, 0
5, 10, 11, 300, 209, 209, 0, 0.2568404602212984
5, 10, 12, 300, 209, 1002, 0.007023315891404175, 0
5, 10, 12, 300, 209, 209, 0, 0.24981714432989424
5, 10, 13, 300, 209, 1002, 0.006831262949013622, 0
5, 10, 13, 300, 209, 209, 0, 0.24298588138088062
5, 10, 14, 300, 209, 1002, 0.006644461704432336, 0
5, 10, 14, 300, 209, 209, 0, 0.23634141967644828
5, 10, 15, 300, 209, 1002, 0.006462768549707565, 0
5, 10, 15, 300, 209, 209, 0, 0.22987865112674072
5, 10, 16, 300, 209, 1002, 0.006286043803853614, 0
5, 10, 16, 300, 209, 209, 0, 0.2235926073228871
5, 10, 17, 300, 209, 1002, 0.006114151605468521, 0
5, 10, 17, 300, 209, 209, 0, 0.21747845571741858
5, 10, 18, 300, 209, 1002, 0.005946959808287744, 0
5, 10, 18, 300, 209, 209, 0, 0.21153149590913084
5, 10, 19, 300, 209, 1002, 0.00578433987959312, 0
5, 10, 19, 300, 209, 209, 0, 0.20574715602953772
5, 10, 10, 300, 200, 1002, 2.175047712843834, 0
5, 10, 10, 300, 200, 200, 0, 5.251029687156166
5, 10, 11, 300, 200, 1002, 1.537990987156166, 0
5, 10, 11, 300, 200, 200, 0, 3.7130387
5, 10, 12, 300, 200, 1002, 1.087523856421917, 0
5, 10, 12, 300, 200, 200, 0, 2.625514843578083
5, 10, 13, 300, 200, 1002, 0.768995493578083, 0
5, 10, 13, 300, 200, 200, 0, 1.85651935
5, 10, 14, 300, 200, 1002, 0.5437619282109585, 0
5, 10, 14, 300, 200, 200, 0, 1.3127574217890414
5, 10, 15, 300, 200, 1002, 0.3844977467890415, 0
5, 10, 15, 300, 200, 200, 0, 0.928259675
5, 10, 16, 300, 200, 1002, 0.27188096410547924, 0
5, 10, 16, 300, 200, 200, 0, 0.6563787108945207
5, 10, 17, 300, 200, 1002, 0.19224887339452074, 0
5, 10, 17, 300, 200, 200, 0, 0.4641298375
5, 10, 18, 300, 200, 1002, 0.13594048205273962, 0
5, 10, 18, 300, 200, 200, 0, 0.32818935544726036
5, 10, 19, 300, 200, 1002, 0.09612443669726037, 0
5, 10, 19, 300, 200, 200, 0, 0.23206491875
3, 1, 1, 0, 1002, 2006, 250.11547184614443, 0 
3, 2, 2, 0, 1002, 2006, 79.44604632425151, 0 
3, 3, 3, 0, 1002, 2006, 109.44226345815153, 0 
3, 5, 5, 0, 1002, 2006, 122.96561832882583, 0 
3, 6, 6, 0, 1002, 2006, 38.26517721564864, 0 
3, 7, 7, 0, 1002, 2006, 27.425383519887447, 0 
3, 9, 9, 0, 1002, 2006, 127.88739069682046, 0 
3, 10, 10, 0, 1002, 2006, 34.40611100367598, 0 
3, 4, 4, 0, 1002, 2006, 37.980060426684645, 0 
3, 8, 8, 0, 1002, 2006, 20.383655216545257, 0 
3, 11, 11, 0, 1002, 2006, 22.26456717230185, 0 
3, 12, 12, 0, 1002, 2006, 17.35846332462071, 0 
3, 13, 13, 0, 1002, 2006, 13.853389591922136, 0 
3, 14, 14, 0, 1002, 2006, 11.339815020672509, 0 
3, 15, 15, 0, 1002, 2006, 9.528138203166087, 0 
3, 16, 16, 0, 1002, 2006, 8.213561192346187, 0 
3, 17, 17, 0, 1002, 2006, 7.251251597265457, 0 
3, 18, 18, 0, 1002, 2006, 6.53877952113288, 0 
3, 19, 19, 0, 1002, 2006, 6.003698590170104, 0 
